ville,historic,building,amenity,tourism,name,name:ar,lat,lon,surface_m2
Tunis,,,place_of_worship,,جامع مقرين جوهرة,جامع مقرين جوهرة,36.776294878797245,10.22579157421629,814.7775276689697
Tunis,,mosque,place_of_worship,,مسجد سيدي رزيق,مسجد سيدي رزيق,36.766266848982234,10.248623333474502,1750.9564113570057
Tunis,,,place_of_worship,,,,36.33479626409534,10.088199589839945,222.23859504962616
Tunis,,yes,place_of_worship,,,,35.76077657510445,10.822055909228238,941.8674228178153
Tunis,,yes,place_of_worship,,Jemaa El Tawba,,35.85963315301533,10.59927404699915,1274.7566231656456
Tunis,,yes,place_of_worship,,,,36.894074351558984,10.29785611563508,792.0817592996375
Tunis,ruins,yes,,,,,36.92528607593754,9.056949395235804,92.30635684735826
Tunis,ruins,yes,,,,,36.91707874619447,9.074008175176873,80.75506462026974
Tunis,ruins,yes,,,,,36.92529182366618,9.056781452939235,57.71991039359193
Tunis,ruins,yes,,,,,36.91427347089974,9.076719704283345,58.96493624965689
Tunis,ruins,yes,,,,,36.92525361530526,9.056228973188963,116.29483673399076
Tunis,ruins,yes,,,,,36.925000100000005,9.05653465,62.159642924288335
Tunis,ruins,yes,,,,,36.92528872166719,9.056872297639664,286.2714562776892
Tunis,,yes,place_of_worship,,,,36.937243300000006,9.3595364,368.6010798167939
Tunis,,yes,place_of_worship,,,,36.725143891006,9.182777117657837,2344.9254167605905
Tunis,,yes,place_of_worship,,,,36.737033427520636,9.175038319905903,1446.1868126775205
Tunis,,yes,place_of_worship,,,,35.86925719013633,10.534825024753854,876.87861894978
Tunis,,yes,place_of_worship,,,,36.13136103090784,10.37114402999078,3389.6049145170164
Tunis,ruins,,,,كاتدرائية بئر فتوحة,كاتدرائية بئر فتوحة,36.868003937356924,10.325963370320284,2677.460609513654
Tunis,ruins,,,,كاتدرائية بئر فتوحة,كاتدرائية بئر فتوحة,36.868003937356924,10.325963370320284,2677.460609513654
Tunis,ruins,,,,كاتدرائية مايورم,كاتدرائية مايورم,36.86734908316505,10.333939716646528,5953.02508555934
Tunis,ruins,,,attraction,Basilique de Damous el Karita,,36.86145602560006,10.331079951737872,11396.129337367258
Tunis,ruins,,,attraction,مقابر البونية,مقابر البونية,36.854907750026534,10.332261619285397,3888.014228949911
Tunis,ruins,,,attraction,أوديون,أوديون,36.85870810711286,10.330484417137624,4067.1661602028234
Tunis,archaeological_site,,,,أوديون,أوديون,36.85878646519684,10.33044196084577,22450.746086691874
Tunis,archaeological_site,,,,خزانات برج الجديد,خزانات برج الجديد,36.85691520490238,10.334642947232917,8371.592678547337
Tunis,ruins,,,attraction,حمامات أنطونيس,حمامات أنطونيس,36.8544256825801,10.33510516727219,16397.83197603866
Tunis,archaeological_site,,,,توفاة قرطاج,توفاة قرطاج,36.841415410867306,10.323067412928127,4892.5728893881205
Tunis,ruins,,,attraction,فيلات رومانية,فيلات رومانية,36.85772972693199,10.331920026113266,1861.3654264724573
Tunis,archaeological_site,,,attraction,الفيلات الرومانية,الفيلات الرومانية,36.85776964565337,10.331608895050683,45472.477540631815
Tunis,ruins,,,attraction,فيلات رومانية,فيلات رومانية,36.857241993920816,10.331547817175048,2696.1436309410637
Tunis,ruins,,,,فيلات رومانية,فيلات رومانية,36.85790618834925,10.331489347138234,1241.2494463246858
Tunis,archaeological_site,,,,Îlot de l'Amirauté,,36.844888402626545,10.325694205587059,18982.79894414668
Tunis,,yes,place_of_worship,,,,35.69824006572117,10.782107305457144,690.3863917143935
Tunis,,yes,place_of_worship,,,,35.76207306581718,10.304806929574843,74.84594721153196
Tunis,,yes,place_of_worship,,,,35.75653697431376,10.590468139812502,924.7253501991133
Tunis,,,place_of_worship,,,,36.94444130914585,10.173478556530949,1900.2457014832362
Tunis,,,place_of_worship,,,مسجد,37.10146342632092,10.094451849757645,1846.9114466329836
Tunis,,,place_of_worship,,Mosquée du Lac,,36.83799237543042,10.238312491273359,6168.372846097294
Tunis,,mosque,,,,,36.83804629158649,10.23833670130468,1746.6968468896757
Tunis,,yes,place_of_worship,,,,35.70704767488532,10.675384443382903,371.891518442402
Tunis,,yes,place_of_worship,,مقام الولي الصالح سيدي عامر,مقام الولي الصالح سيدي عامر,35.74278940549511,10.700083290824317,963.5441249307687
Tunis,,yes,place_of_worship,,,,35.789549501428596,10.626855932107127,911.970898250927
Tunis,,,place_of_worship,,,,35.79060045048675,10.585488693741583,5093.45652734261
Tunis,,yes,place_of_worship,,,,35.842659100000006,10.61807735,210.69213559479422
Tunis,,,place_of_worship,,,,35.73870229051423,10.58441452436948,4426.613829533211
Tunis,,yes,place_of_worship,,,,35.6772191334414,10.506438659119972,608.4401304352126
Tunis,,yes,place_of_worship,,جامع الفتح,جامع الفتح,35.78063849089445,10.806192087759536,543.6353510962256
Tunis,,yes,place_of_worship,,,,35.7311509426518,10.573825018320463,502.4153238978803
Tunis,,,place_of_worship,,جامع مالك بن أنس,جامع مالك بن أنس,36.85913244758031,10.328728495557627,33622.787023791556
Tunis,,yes,place_of_worship,,,,36.86997115232756,10.140096435359917,373.24025553449087
Tunis,,yes,place_of_worship,,,,36.86997115232756,10.140096435359917,373.24025553449087
Tunis,,mosque,place_of_worship,,,,35.73463675331591,10.573241227144095,883.9823403568826
Tunis,,mosque,place_of_worship,,,,35.82169033545604,10.565932183726778,2126.7373435020713
Tunis,,mosque,place_of_worship,,,مسجد,35.850136813230755,10.583527524496064,1755.0247258889367
Tunis,,mosque,place_of_worship,,Mosquée De Sidi Bou Said,,36.871033990343044,10.348652405081951,366.2663982396919
Tunis,,,place_of_worship,,جامع السلام,جامع السلام,36.86009136944713,10.163615936650334,2249.691350757542
Tunis,ruins,,,,,,36.87350332877348,10.347131998870227,186.80300530406706
Tunis,castle,,,attraction,Forteresse de Kélibia,برج قليبية,36.837711932732894,11.115832862972093,15974.138686101032
Tunis,ruins,ruins,,,,,36.85760694783778,10.31655429722319,151.6790470928964
Tunis,,,place_of_worship,,Mosquée Al Hideya,,36.774466289751295,10.276305594577298,5108.612127954268
Tunis,city_gate,yes,,,باب الخضراء,باب الخضراء,36.80920486837682,10.173674124693273,95.85869354819978
Tunis,building,hotel,,,Ksar Ouled Dabbab,,32.86949717514661,10.38236856506603,3729.1643893360783
Tunis,castle,,,,Ksar Ouled Debbab,,32.86944611167433,10.382367518735933,12340.408603108595
Tunis,,,place_of_worship,,,,36.83962288848464,10.039408361109771,2229.719824545494
Tunis,,yes,place_of_worship,,,,36.78413639999999,9.9468131,598.7793550501775
Tunis,ruins,,,,,,36.860934335852775,10.330070224535723,13.217231326687948
Tunis,ruins,,,,,,36.8608538056662,10.32992414502871,13.230745597761805
Tunis,,yes,place_of_worship,,جامع المديوني,جامع المديوني,35.688582499145156,10.842709824083489,2006.9866997314798
Tunis,,,place_of_worship,,جامع التقوى,جامع التقوى,36.87453339963751,10.209808422134317,1014.6484807571679
Tunis,ruins,,,,Nymphée romain d'Aïn Jouggar,,36.254882,9.9444978,499.731744828255
Tunis,,,place_of_worship,,جامع الهادي نويرة,جامع الهادي نويرة,36.86826568831785,10.19873486129021,1044.0889222761318
Tunis,,yes,place_of_worship,,مسجد الغفران,مسجد الغفران,33.86835739890123,10.112747359491522,560.3478507999155
Tunis,,,place_of_worship,,مسجد حي بن خلدوم,مسجد حي بن خلدوم,33.86001094894939,10.11252360610208,1992.6477160595184
Tunis,,,place_of_worship,,مسجد الهدى,مسجد الهدى,33.86776216500109,10.125829616177239,1623.2817247543799
Tunis,,,place_of_worship,,مسجد المنارة,مسجد المنارة,33.84840515898799,10.107664130664851,1365.8020262021087
Tunis,,yes,place_of_worship,,,,33.88768026346696,10.090511225117824,639.6327073202349
Tunis,,,place_of_worship,,,,33.884925558916834,10.089123362808609,442.3121318579359
Tunis,,,place_of_worship,,,,33.85953791581977,10.116312522633807,1752.0813783680815
Tunis,,yes,place_of_worship,,,,33.88467880718622,10.10640169355661,487.07852777119393
Tunis,,,place_of_worship,,,,33.86297051245281,10.10650396332288,3373.5068779484523
Tunis,,yes,place_of_worship,,مسجد زريق,مسجد زريق,33.85764827081521,10.10185241663602,576.4782998012938
Tunis,,,place_of_worship,,,,36.92639995980765,10.13754166998039,910.5592509929361
Tunis,,,place_of_worship,,,,35.22633972506295,9.130899193689551,2381.7411753467427
Tunis,castle,,,,قصر قبة النحاس,قصر قبة النحاس,36.808622313162154,10.094762282956209,36704.28608635141
Tunis,,,place_of_worship,,جامع الخير بأريانة الصغرى,جامع الخير بأريانة الصغرى,36.90092335544731,10.186259292619006,1654.7999257112228
Tunis,,yes,place_of_worship,,,,36.879041873508015,10.175035577010332,439.72105434118737
Tunis,,,place_of_worship,,مسجد التقوى,مسجد التقوى,36.86344139281406,10.178149601243836,1808.323291680651
Tunis,ruins,,,,,,37.16925828266576,10.19279981466666,475.8538668795278
Tunis,,mosque,place_of_worship,,Mosquée El Hammam,,36.34301003918796,10.201240369047447,253.8169975706087
Tunis,,,place_of_worship,,,,36.95672074649692,10.19552196641837,2142.3158388808615
Tunis,archaeological_site,,,,Tubernuc,,36.53290974741771,10.456183252500953,43151.8325884039
Tunis,,,place_of_worship,,مسجد الحمد,مسجد الحمد,33.98341468950176,9.95927509267866,824.1532305772762
Tunis,,,place_of_worship,,مسجد السوق,مسجد السوق,33.987317677599535,9.97023308222813,767.3049203470373
Tunis,,,place_of_worship,,مسجد خيرالدين,مسجد خيرالدين,33.98404547591219,9.96443134469859,352.22840140778163
Tunis,,,place_of_worship,,جامع السلام,جامع السلام,33.97978388858534,9.97726860219164,2461.1436414244445
Tunis,,,place_of_worship,,جامع القاراج,جامع القاراج,33.984649944543555,9.97297342805479,299.7771747972937
Tunis,,,,museum,Musée des Arts et Traditions Populaires,,36.18275989872672,8.715326866539439,427.70286321055966
Tunis,,,place_of_worship,,,,36.16578182037149,8.690771432128772,584.6506558797411
Tunis,,yes,place_of_worship,,مسجد الفوز,مسجد الفوز,33.984328687376674,9.98086666881963,713.5030629442488
Tunis,,mosque,,,Mosquée du Bey,,36.81002808894098,10.135082926282376,2236.4087532073377
Tunis,,,,museum,متحف الذاكرة الوطنية بالسيجومي,متحف الذاكرة الوطنية بالسيجومي,36.77221627343717,10.171681234172397,138878.5234828651
Tunis,ruins,,,,برج زوارة,برج زوارة,36.80683282310172,10.153353019075542,4912.468204941327
Tunis,,mosque,,,,,35.035151046380165,9.475373071248896,1150.9042893823876
Tunis,,yes,place_of_worship,,Sidi Bouhlel,,34.03491544512247,8.280728632700745,525.2243978923632
Tunis,,yes,place_of_worship,,جامع سيدي جمور,جامع سيدي جمور,33.83145126903502,10.748079093977054,629.1597174065386
Tunis,,yes,place_of_worship,,كنيسة القديس جان دارك,كنيسة القديس جان دارك,36.819015880208745,10.180756088786406,600.3959741260139
Tunis,,yes,place_of_worship,,,,36.81886912823395,10.191189108305657,1091.3987785935547
Tunis,,yes,place_of_worship,,,,36.7511142127621,10.224891134282757,2205.2898139434888
Tunis,,mosque,place_of_worship,,مسجد قلالة,مسجد قلالة,33.7223743544521,10.844315407248397,132.494167092999
Tunis,,yes,place_of_worship,,كنيسة القديس يوسف,كنيسة القديس يوسف,33.87818828618656,10.85830271987485,348.3564399146226
Tunis,castle,yes,,,حصن الجينوي طبرقة,حصن الجينوي طبرقة,36.965212763171756,8.758652068843979,3341.978353258306
Tunis,,yes,place_of_worship,,جامع المغفرة,جامع المغفرة,34.800312019270805,10.768072561557354,1197.3048972805907
Tunis,ruins,yes,,attraction,قصر غيلان,قصر غيلان,33.008635961553075,9.61620968385714,1000.7911471378785
Tunis,,,place_of_worship,,Mosquée ERRAHMA,,36.719697361596246,10.221806935138336,711.8153016546636
Tunis,,,place_of_worship,,جامع المكارم,جامع المكارم,35.21621233161273,9.6072827965925,1520.5145662777747
Tunis,,yes,place_of_worship,attraction,مسجد الرقود السبعة,مسجد الرقود السبعة,32.9098499530049,10.27497234404173,177.05284748132416
Tunis,,,,museum,Musée Memoire de la Terre Tataouine,,32.91765390127487,10.415243073268499,1111.3433714963262
Tunis,,yes,place_of_worship,,,,32.98570435696605,10.25133080058415,160.44884577344735
Tunis,ruins,yes,,,Ksar Tarcine,,33.21611815579582,9.800343085612548,212.09042319732367
Tunis,building,yes,,,Ksar El Bhira,,33.31820777909639,10.22500023324275,1208.3249031967011
Tunis,building,yes,,,Ksar El Bhira,,33.31866970466093,10.22529526073288,837.5305668477898
Tunis,building,yes,,,Ksar El Bhira,,33.318739370816616,10.224734192018488,82.08995971998408
Tunis,building,yes,,,Ksar El Bhira,,33.31874371769434,10.224574415498457,40.15308227694169
Tunis,building,yes,,,Ksar El Bhira,,33.318744983008855,10.22438065189284,120.47605852072752
Tunis,,,place_of_worship,,,,36.37108336999197,9.558013340083413,706.679069275169
Tunis,,,place_of_worship,,,,36.3776241742399,9.450979942710388,3117.4875479206457
Tunis,,yes,place_of_worship,,,,36.35409487139791,9.389850310885585,428.2446336547804
Tunis,,,place_of_worship,,جامع النور,جامع النور,36.07756123342564,9.022059646640242,1940.798694967399
Tunis,,,place_of_worship,,,,36.16215472207894,8.712120251843487,755.2562326901789
Tunis,ruins,yes,place_of_worship,,Basilique Saint-Pierre du Kef,Dar El Kous,36.179494550758186,8.713143411771451,542.0535615631235
Tunis,castle,,,,القصبة,القصبة,36.18235145267002,8.712993248873257,18754.97467945574
Tunis,ruins,,,,la Kasbah,,36.18164136882018,8.712284361429013,172.908616053645
Tunis,,,place_of_worship,,,,35.94807382238049,8.833310238555573,3109.5997002214635
Tunis,,,place_of_worship,,عمر ابن الخطاب,عمر ابن الخطاب,36.75703607776592,10.18307579448024,3498.2467501181413
Tunis,,yes,place_of_worship,,جامع السلام,جامع السلام,36.34020533685236,10.249334309849543,1498.4008644975877
Tunis,,mosque,place_of_worship,,مسجد السلام,مسجد السلام,36.33867987478152,10.251553342651901,2132.945253539852
Tunis,ruins,,,,,,36.60526120176838,10.174239419014613,1495.2952094271013
Tunis,,mosque,,,,,36.693641957937686,10.388140029122518,908.6214057348383
Tunis,,,place_of_worship,,,,36.69371971694012,10.388050161467195,2160.5918770514386
Tunis,,mosque,place_of_worship,,,,36.86373230090508,10.304693876035742,1485.27251151892
Tunis,,mosque,,,,,36.88245108184044,10.331504266017271,1268.2383308315086
Tunis,,mosque,,,,,36.88254763562685,10.330916467453358,136.96046464653074
Tunis,,,place_of_worship,,,,34.96383605617058,9.315528765861002,3028.9588119393547
Tunis,archaeological_site,,,,Ksar Lemsa,,36.03589025161121,9.69197813945778,11538.210001029582
Tunis,ruins,,,,Cisternes Romaines,,36.18080935737944,8.710096156958185,606.7759385528075
Tunis,ruins,,,,Temple des Eaux,,36.18039516073758,8.70998714995142,2337.738778106603
Tunis,ruins,,,,Dar el Kahia,,36.18080873107176,8.709655140790513,420.6971476423996
Tunis,,yes,place_of_worship,,سيدي علي التركي,سيدي علي التركي,36.180930147781744,8.713621674062846,314.6991245339507
